date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
15/12/2023,Rift Valley,Turkana,Namoruputh,10453,2.84,35.04,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,143,0.93
15/12/2023,Rift Valley,Turkana,Namoruputh,10453,2.84,35.04,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,113,0.74
15/12/2023,Rift Valley,Turkana,Namoruputh,10453,2.84,35.04,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.78
15/12/2023,Rift Valley,Turkana,Namoruputh,10453,2.84,35.04,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,100,0.65
15/12/2023,Rift Valley,Turkana,Namoruputh,10453,2.84,35.04,vegetables and fruits,Kale,796,KG,actual,Retail,KES,160,1.04
15/12/2023,Rift Valley,Turkana,Napak,10498,4.56,35.39,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,146,0.95
15/12/2023,Rift Valley,Turkana,Napak,10498,4.56,35.39,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,140,0.91
15/12/2023,Rift Valley,Turkana,Napak,10498,4.56,35.39,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,188,1.22
15/12/2023,Rift Valley,Turkana,Napak,10498,4.56,35.39,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20,0.13
15/12/2023,Rift Valley,Turkana,Napak,10498,4.56,35.39,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,383,2.49
15/12/2023,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,115,0.75
15/12/2023,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,160,1.04
15/12/2023,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.78
15/12/2023,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,150,0.98
15/12/2023,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.065
15/12/2023,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,miscellaneous food,Sugar,97,KG,actual,Retail,KES,228,1.48
15/12/2023,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,1.95
15/12/2023,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,pulses and nuts,Beans,50,KG,actual,Retail,KES,198,1.29
15/12/2023,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,vegetables and fruits,Kale,796,KG,actual,Retail,KES,100,0.65
15/12/2023,Rift Valley,Turkana,Urum,10455,2.95,34.7,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,133,0.87
15/12/2023,Rift Valley,Turkana,Urum,10455,2.95,34.7,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,155,1.01
15/12/2023,Rift Valley,Turkana,Urum,10455,2.95,34.7,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,1.95
15/01/2024,Coast,Kwale,Vanga (Kwale),5893,-4.66,39.22,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3200,20.06
15/01/2024,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,4590,28.78
15/01/2024,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,2050,12.85
15/01/2024,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,4195.8,26.31
15/01/2024,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1820,11.41
15/01/2024,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,4203,26.35
15/01/2024,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,3000,18.81
15/01/2024,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,3000,18.81
15/01/2024,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,8250,51.72
15/01/2024,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,KES,5004,31.37
15/01/2024,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,15234,95.51
15/01/2024,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,1040,6.52
15/01/2024,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,4000,25.08
15/01/2024,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,3140,19.69
15/01/2024,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,8800,55.17
15/01/2024,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,16200,101.57
15/01/2024,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,12600,79
15/01/2024,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,2885,18.09
15/01/2024,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1880,11.79
15/02/2024,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3200.4,22.07
15/02/2024,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,2205,15.21
15/02/2024,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,875,6.03
15/02/2024,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1690,11.66
15/02/2024,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,2537.5,17.5
15/02/2024,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,5400,37.24
15/02/2024,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3555.72,24.52
15/02/2024,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1853,12.78
15/02/2024,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3168,21.85
15/02/2024,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,2250,15.52
15/02/2024,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,10350,71.38
15/02/2024,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,7560,52.14
15/02/2024,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2560,17.66
15/02/2024,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3465,23.9
15/02/2024,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1500,10.34
15/02/2024,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1560,10.76
15/02/2024,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,5376,37.08
15/02/2024,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,3790,26.14
15/02/2024,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,9000,62.07
